"Title","Last update","Geolocation","Main location","Action area","twitter account","website","Post date"
"Geeksphone","2018-02-05","POINT (-3.698337 40.4284838)","Manuel Silvela, 1 28010 Madrid. Spain","Lead users","geeksphone","http://www.geeksphone.com/","2015-04-02"
"Gavai","2017-11-01","POINT (18.0810746 59.3132147)","Bondegatan 21 116 33 Stockholm","Cross Infrastructures","gavagai_corp","http://www.gavagai.se/","2015-04-02"
"Fyber","2018-02-05","POINT (13.38885 52.52471)","Fyber GmbH  Johannisstraße 20  10117 Berlin | Germany ","Vertical applications, Professional Services","fyber","http://www.fyber.com/","2015-04-02"
"Fundera","2018-02-05","POINT (-3.7117806 40.4189645)","Calle Gran Vía 59, 8º Izquierda. 28013 Madrid","Cross Infrastructures","Fundera_eu","http://www.fundera.eu/","2015-04-02"
"Fon","2018-02-05","POINT (-3.7037902 40.4167754)","Madrid, Spain","ICT Enablers","Fon","http://www.fon.com","2015-04-02"
"eRepublick","2018-02-05","POINT (-3.6952896 40.43094)","Calea Plevnei nr.53, etaj 4  Sector 1  Bucharest, 010223  ROU  ","Lead users","erepublik","http://www.erepublik.com/en#BrandyMel","2015-03-24"
"Sumerian","2018-02-05","POINT (-3.188267 55.953252)","Hobart House 80 Hanover Street Edinburgh ELH2 1E, United Kingdom80 Hanover Street, Edinburgh, Midlothian EH2 1EL, United Kingdom","Analytics, Business Intelligence","SumerianIT","http://www.sumerian.com/","2015-03-24"
"Destinia.com","2018-02-05","POINT (-3.7117806 40.4189645)","Gran Vía, 22 Dcdo. 4ºMadrid, 28013 Spagna","Lead users","Destinia","http://www.destinia.com/","2015-03-24"
"DatoSphera","2018-02-05","POINT (2.1932057 41.3995134)","Almogavers 165, Barcelona, 08018, Spain","Vertical applications, Financial Services","DatoSphera","http://datosphera.com/","2015-03-23"
"DataScouts","2018-02-05","POINT (4.3732552 50.9335899)","Spiegelhofvoetweg 66 1850 Grimbergen, Belgium","Data Marketplaces","DataScouts","http://www.datascouts.be/","2015-03-23"
"Datalayer","2018-02-05","POINT (4.3517103 50.8503396)","Place Sainte-Gudule 5 1000 Brussels, Belgium","Data Marketplaces","datalayerio","http://datalayer.io/","2015-03-23"
"DataCamp","2018-02-05","POINT (3.7412237 51.0371743)","Gaston Crommenlaan 10  Ledeberg  Gent, 9050  BEL","Enabling Players","DataCamp_com","https://www.datacamp.com/","2015-03-23"
"Data.be","2018-02-05","POINT (4.4002322 50.826702)","Data.be SPRL Rue des Pères Blancs 4 1040 Brussels, Belgium","Cross Infrastructures","DataBe","https://data.be/","2015-03-23"
"Dsquare","2018-02-05","POINT (5.33248 50.93069)","Kempische Steenweg 297 b3 B-3500 Hasselt, Belgium","Analytics","DsquareBE","https://www.trendminer.com/","2015-03-23"
"Coches.com","2018-02-05","POINT (-3.7037902 40.4167754)","Madrid, España","Vertical applications, Transport and Storage","coches","http://www.coches.com/","2015-03-23"
"Chartboost","2019-01-27","POINT (4.8917277 52.3726371)","Willemsparkweg 92 H 1071 HM Amsterdam, Netherlands","Vertical applications","Chartboost","https://www.chartboost.com/","2015-03-23"
"CartoDB","2019-01-25","POINT (-3.7059615 40.4205598)","Madrid, Spain","ICT Enablers","cartodb","http://cartodb.com/","2015-03-23"
"Blue Yonder","2018-02-05","POINT (8.4036527 49.0068901)","Ohiostraße 8, 76149 Karlsruhe, Germany","Analytics, Business Intelligence","BYAnalytics_en","http://www.blue-yonder.com/","2015-03-18"
"BIGDATA.COMPANY","2018-02-05","POINT (4.3070202 52.0800171)","Molenstraat 14, 2513 BK Den Haag Netherlands","ICT Enablers","","http://www.bigdata.company/","2015-03-18"
"PTV Group","2018-02-05","POINT (8.4036527 49.0068901)","Haid-und-Neu-Str. 15, 76131 Karlsruhe, Germany","Analytics","","http://www.ptvgroup.com","2015-03-04"
"GLOBMOD","2018-02-05","POINT (2.1734035 41.3850639)","Barcelona","Data Marketplaces","https://twitter.com/Health_Models","http://www.globmod.com/","2015-03-03"
"Rasdaman GmbH","2018-02-05","POINT (8.8016936 53.0792962)","Hans-Hermann-Sieling-Str. 17, Bremen, Germany","ICT Enablers","","http://www.rasdaman.com","2015-02-24"
"TenForce","2018-02-05","POINT (15.2551187 54.5259614)","Europe","ICT Enablers","","http://www.tenforce.com","2015-02-11"
"Agro-Know","2018-02-05","POINT (23.8376522 38.0377353)","17 Grammou str., 152 35 Vrilissia, Attica, Greece","Enabling Players, Academia","agroknow","http://www.agroknow.gr","2015-02-10"
"Miradore","2018-02-05","POINT (28.0986552 61.0625256)","Laserkatu 6, Lappeeranta, Finland","ICT Enablers","MiradoreLtd","http://www.miradore.com","2015-01-20"
"Jozef Stefan Institute","2018-02-05","POINT (14.5057515 46.0569465)","Jamova 39, Ljubljana, Slovenia","Enabling Players, Academia","","http://www.ijs.si","2014-11-18"
"Ayuntamiento de Malaga - Malaga City Hall","2018-02-05","POINT (-4.4213988 36.7212737)","España","Data holders","malaga","http://www.malaga.eu","2014-11-18"
"Fundacion CTIC Centro Tecnologico","2018-02-05","POINT (-5.6611195 43.5322015)","Parque Científico Tecnológico de Gijón (Edificio Centros Tecnológicos), Ada Byron 39, 33203 Gijon, Asturias, Spain","ICT Enablers","fundacionctic","https://www.fundacionctic.org/en","2014-11-13"
"OKKAM s.r.l.","2018-02-05","POINT (11.116721 46.0938885)","Via G.B. Trener 8, 38122 Trento, Italy","Cross Infrastructures","okkamit","http://www.okkam.it/","2014-09-29"
"EURA NOVA SA/NV","2018-02-05","POINT (4.6106474 50.6347043)","3 rue Emile Francqui, 1435 Mont-Saint-Guibert, BE","ICT Enablers","euranova","http://www.euranova.eu","2014-09-25"
"EDF Energy","2018-02-05","POINT (-0.0953251 51.5055412)","EDF Energy PLC 49-51 Southwark Bridge Rd London City of London, Greater London SE1 9HH, United Kingdom","Lead users","edfenergy","http://www.edfenergy.com/","2014-09-23"
"Deutsche Post","2018-02-05","POINT (8.6361502 50.0734195)","Representation offices Deutsche Post Adress GmbH & Co. KG  Sales Office Frankfurt  Lyon Str. 20  60528 Frankfurt am Main","Lead users","DeutschePostDHL","http://www.deutschepost.de","2014-09-23"
"Omega software d.o.o.","2018-02-05","POINT (15.9884391 45.7607302)","Oreškovićeva ulica 25, 10000 Zagreb, Croatia","ICT Enablers","metacomplete","http://www.omega-software.hr","2014-09-08"
"Wayra","2019-01-23","POINT (-3.7021735 40.4204889)","C/ Gran Vía, 28, 28004, Madrid","Enabling Players, Incubators","Wayra","https://www.openfuture.org/es/spaces/wayra","2014-08-29"
"Vizzuality","2018-02-05","POINT (-3.7037902 40.4167754)","Eloy Gonzalo, 27, 2 28010, Madrid, Spain","Analytics, Data visualization","Vizzuality","http://www.vizzuality.com","2014-08-29"
"Devo","2019-01-25","POINT (-3.695502 40.412859)","Plaza Ciudad de Viena N.6, Planta 2, 28040, Madrid, Spain","Analytics, Business Intelligence","","https://www.devo.com/","2014-08-29"
"Stratio","2018-02-05","POINT (-3.7993992 40.3843127)","Avenida de Europa, 26 Ática 5 2ªPlanta 28024 Pozuelo de Alarcón, Madrid, Spain","Analytics","StratioBD","http://www.stratio.com/","2014-08-29"
"ZED","2018-02-05","POINT (-3.7037902 40.4167754)","Rozabella 4, Ed. Bruselas 28290 Las Rozas, Madrid, Spain","Lead users","zedgroup","http://www.zed.com/es","2014-08-29"
"Telecom Italia SKIL Lab","2018-02-05","POINT (11.1503987 46.065302)","Via Sommarive 18, Trento (ITALY)","Data holders","SKIL_Lab","http://skil.telecomitalia.com/","2014-07-03"
"Five by Five","2017-11-01","POINT (2.3522219 48.856614)","Paris","Analytics, Business Intelligence","fivebyfiveio","http://fivebyfive.paris/","2014-06-23"
"InfoShare","2018-02-05","POINT (-0.1277583 51.5073509)","21 Eden Street Kingston upon Thames Surrey KT1 1BL","Analytics","https://twitter.com/InfoshareUK","http://infoshare-is.com/","2014-06-23"
"Snips","2018-02-05","POINT (2.3022855 48.8679034)","11 rue Marbeuf 75008 Paris FRANCE","Vertical applications, Professional Services","snips","http://snips.net/","2014-06-23"
"Open Evidence","2018-02-05","POINT (2.1734035 41.3850639)","Carrer de Roc Boronat, 117 08018 Barcelona - Spain","Enabling Players, Academia","openevidence","http://www.open-evidence.com/","2014-05-31"
"Insiteo","2018-02-05","POINT (1.336579 43.612189)","23 bd Victor Hugo Colomiers, FR","ICT Enablers","Insiteo","http://insiteo.com","2014-05-30"
"Flipps","2018-02-05","POINT (23.3218675 42.6977082)","51 Alexander Malinov Blvd, Entr. A Sofia, BG","Lead users","FlippsTV","http://www.flipps.com","2014-05-30"
"Wizi","2018-02-05","POINT (-9.1393366 38.7222524)","Central Station  R. da Moeda 6, Lisbon, PT","ICT Enablers","wizicom","http://wizi.com","2014-05-30"
"Zentrick","2018-02-05","POINT (3.7456402 50.9945496)","Guldensporenpark 2, Building A, 9820 Merelbeke, BE","Lead users","zentrick","http://zentrick.com","2014-05-30"
"Nextsocial","2017-11-01","POINT (13.36236 52.4972)","Potsdamer Straße 131 Berlin, DE","Lead users","getnextsocial","http://nextsocial.com","2014-05-30"
"H19 Limited","2018-02-05","POINT (-0.1277583 51.5073509)","4 - 5 BONHILL STREET London, UK","Vertical applications","hole19golf","http://Hole19golf.com","2014-05-30"
"Bitbar (testroid)","2018-02-05","POINT (24.9398579 60.1624341)","Fredrikinkatu 25 A 8  Helsinki, FI","ICT Enablers","bitbar","http://bitbar.com/","2014-05-30"
"Falcon Social","2019-01-27","POINT (12.571747 55.674143)","Købmagergade 45, 2nd floor, 1150  Copenhagen, DK","Vertical applications, Professional Services","FalconSocial","http://falconsocial.com","2014-05-30"
"Bigstep","2018-02-05","POINT (-0.1277583 51.5073509)","Citypoint, 9th Floor  1 Ropemaker Street London, UK","Enabling Players, Other Support services","bigstepinc","http://bigstep.com/","2014-05-30"
"Teralab","2018-02-05","POINT (2.3522219 48.856614)","18, Boulevard Adolphe Pinard Paris, FR","Enabling Players, Other Support services","TeraLabData","https://www.teralab-datascience.fr/fr/","2014-05-30"
"Zanran","2018-02-05","POINT (-0.0994013 51.5340048)","26 Danbury Street, London, UK","Lead users","ZanranSearch","http://www.zanran.com/q/","2014-05-30"
"Amee","2019-01-27","POINT (-0.1458768 51.4959885)","13-19 Bevenden Street London, UK","Vertical applications","ameeHQ","https://www.amee.com/pages/company","2014-05-30"
"Arria","2018-02-05","POINT (-0.2253451 51.4933408)","Space One, 1 Beadon Road London, UK","Analytics, AI/Machine learning","ArriaNLG","http://www.arria.com/","2014-05-30"
"Bullnet Capital","2019-01-25","POINT (-3.801704 40.4196466)","Paseo Club Deportivo, 1Madrid, ES","Enabling Players, VCs","bullnetcapital","http://www.grupobullnet.com/","2014-05-30"
"Mastodon C","2018-02-05","POINT (-0.0928095 51.4992839)","6-8 Cole Street London, UK","Analytics, Business Intelligence","mastodonc","http://www.mastodonc.com/","2014-05-30"
"Experian PLC","2018-02-05","POINT (-6.1818178 53.4040983)","Newenham House Northern Cross Malahide RoadDublin, IE","Vertical applications, Financial Services","Experian","http://www.experianplc.com/","2014-05-30"
"Elasticsearch","2018-02-05","POINT (4.8951679 52.3702157)","Rijnsburgstraat 9-11 Amsterdam, NL","ICT Enablers","elastic","http://www.elasticsearch.org/","2014-05-30"
"Placr","2018-02-05","POINT (-0.083438 51.522162)","65 Clifton Street London, UK","Vertical applications, Transport and Storage","transportapi","http://transportapi.com/","2014-05-30"
"Spotify","2018-02-05","POINT (18.0685808 59.3293235)","Birger Jarlsgatan 61 Stockholm, SE","Lead users","spotify","https://www.spotify.com","2014-05-30"
"Gephi Consortium","2017-11-01","POINT (2.3296994 48.8569775)","13 rue de l'université Paris, FR","ICT Enablers","Gephi","https://consortium.gephi.org/","2014-05-30"
"Squid Solutions","2018-02-05","POINT (2.3250476 48.8337447)","6, Passage Tenaille  Paris, FR","ICT Enablers","squidsolutions","http://squidsolutions.com/en/","2014-05-30"
"Datasalt","2018-02-05","POINT (-4.1088069 40.9429032)","C/Perucho 2, Ático B Segovia, ES","ICT Enablers","datasalt","http://www.datasalt.com/","2014-05-30"
"Import.io","2019-01-25","POINT (-0.0804297 51.5297257)","71 FANSHAW STREET London, UK","ICT Enablers","importio","https://import.io/","2014-05-30"
"tinyclues","2018-02-05","POINT (2.3522219 48.856614)","15, rue du Caire Paris, FR","Vertical applications, Professional Services","tinyclues","http://www.tinyclues.com/","2014-05-30"
"Marinexplore","2018-02-05","POINT (24.7535747 59.4369608)","Niine 11-23  Talin, EE","Vertical applications, Transport and Storage","","http://marinexplore.com/","2014-05-30"
"CloudSigma","2018-02-05","POINT (8.5593916 47.4316031)","Sägereistrasse 35 Glattbrugg, CH","ICT Enablers","CloudSigma","https://www.cloudsigma.com/","2014-05-30"
"Improve Digital","2018-02-05","POINT (4.8951679 52.3702157)","Van Diemenstraat 192 Amsterdam, NL","ICT Enablers","improvedigital","http://improvedigital.com/","2014-05-30"
"GoDataDriven","2018-02-05","POINT (5.1668974 52.2291696)","Utrechtseweg 49 Hilversum, NL","ICT Enablers","GoDataDriven","http://www.godatadriven.com/","2014-05-30"
"Owlin","2018-02-05","POINT (5.1214201 52.0907374)","Hengeveldstraat 29 Utrecht, NL","Vertical applications","owlin","http://owlin.com/","2014-05-30"
"Rabobank","2018-02-05","POINT (5.1214201 52.0907374)","Croeselaan 18 Utrecht, NL","Lead users","Rabobank","http://www.rabobank.be/","2014-05-30"
"Nathean","2018-02-05","POINT (-6.3769425 53.3937675)","Snugborough Rd Dublin, IE","Analytics","Natheanlogix","http://www.nathean.com/","2014-05-30"
"Twimpact","2017-11-01","POINT (13.4663924 52.4846606)","Defreggerstr. 16 Berlin, DE","ICT Enablers","twimpact","https://streamdrill.com/","2014-05-30"
"Soundcloud","2018-02-05","POINT (13.42785 52.5320508)","Greifswalder Str. 212-213 Berlin, DE","Lead users","SoundCloud","https://soundcloud.com/","2014-05-30"
"Belladati","2019-01-27","POINT (14.4337927 50.0919851)","Karla Englise 3201/6 Prague, CZ","Analytics, Business Intelligence","belladati","http://www.belladati.com/","2014-05-30"
"Eyedea Recognition","2018-02-05","POINT (14.3774788 50.0754699)","Pod Hybšmankou 7 Prague, CZ","ICT Enablers","EyedeaRec","http://www.eyedea.cz/","2014-05-30"
"Figshare","2018-02-05","POINT (-0.1213704 51.5343459)","The Macmillan Building 4 Crinan Street London, UK","ICT Enablers","figshare","http://figshare.com/","2014-05-30"
"ABI Research","2018-02-05","POINT (-0.1277583 51.5073509)","4-6 Staple Inn 3rd Floor, Suite B London, UK","Analytics, Business Intelligence","ABIresearch","https://www.abiresearch.com/","2014-05-30"
"Dataiku","2018-02-05","POINT (2.3282875 48.845743)","96 Bis Bd Raspail, Paris, FR","Analytics","dataiku","http://www.dataiku.com/","2014-05-30"
"OpenSignal","2019-01-25","POINT (-0.1060036 51.5337331)","94 DURHAM ROAD, London, UK","Vertical applications","opensignal","http://opensignal.com/","2014-05-30"
"Uswitch","2017-11-01","POINT (-0.0958589 51.5061206)","Notcutt House 36 Southwark Bridge Road, London, UK","Lead users","uswitchtech","http://www.uswitch.com/","2014-05-30"
"Microgen","2018-02-05","POINT (-0.1277583 51.5073509)","Old Change House  128 Queen Victoria Street, London, UK","ICT Enablers","","http://www.microgen.com/uk-en/","2014-05-30"
"Sandtable","2018-02-05","POINT (-0.1277583 51.5073509)","7-15 Rosebery Avenue, London, UK","ICT Enablers","","http://www.sandtable.com/","2014-05-30"
"AskBlackSwan","2018-02-05","POINT (-0.1277583 51.5073509)","11 York Road, Tower Building, 6th Floor London, UK","Analytics","","http://www.askblackswan.com/","2014-05-30"
"Massivemedia","2017-11-01","POINT (3.7237196 51.0536093)","Emile Braunplein 18 Ghent, BE","Vertical applications, Information & Communications","_MassiveMedia","http://www.massivemedia.co.uk/","2014-05-30"
"DataMine Lab","2018-02-05","POINT (-0.1136194 51.5265179)","Phoenix Yard 5 King’s Cross Road London, UK","Analytics, Business Intelligence","dataminelab","http://dataminelab.com/","2014-05-30"
"Open Corporates","2018-02-05","POINT (-0.1277583 51.5073509)","ASTON HOUSE, CORNWALL AVENUE London, UK","Data Marketplaces","opencorporates","http://opencorporates.com/","2014-05-30"
"Asystec","2018-02-05","POINT (-6.2603097 53.3498053)","Suite 10, Plaza 256, Blanchardstown Corporate Park 2, Ballycoolin Dublin, IE","ICT Enablers","AsystecDMS","http://www.asystec.ie/","2014-05-30"
"BigBoards","2018-02-05","POINT (4.8357501 50.9764468)","Nieuwrodese steenweg 9 Aarschot, BE","ICT Enablers","bigboardsio","http://bigboards.io/","2014-05-30"
"Spaziodati","2018-02-05","POINT (11.1240419 46.0767821)","Via del Brennero 52 Trento, IT","Data Marketplaces","spaziodati","http://www.spaziodati.eu/","2014-05-30"
"Infotron","2018-02-05","POINT (4.3767138 51.9954069)","Mekelweg 4Delft, NL","ICT Enablers","infotrontweets","http://www.infotron.nl/","2014-05-30"
"Satalia","2018-02-05","POINT (-0.1277583 51.5073509)","97 Tottenham Court Road London, UK","ICT Enablers","TheSolveEngine","https://www.satalia.com/","2014-05-30"
"Visup","2018-02-05","POINT (9.2023526 45.4874171)","piazza IV Novembre 7 Milan, IT","ICT Enablers","visup","http://www.visup.it/","2014-05-30"
"Criteo","2018-02-05","POINT (2.3522219 48.856614)","32 rue Blanche Paris, FR","Vertical applications, Retail and wholesale","criteo","http://criteo.com","2014-05-30"
"Quividi","2018-02-05","POINT (2.3522219 48.856614)","74, rue du rocher, 75008 Paris, FR","Vertical applications","quividi","http://www.quividi.com/","2014-05-30"
"Sensaris","2018-02-05","POINT (5.8922917 45.2721454)","452 Rue de Sources Crolles, FR","ICT Enablers","sensaris","http://sensaris.com","2014-05-30"
"Airbus Defence and Space","2018-02-05","POINT (2.2830797 48.8734948)","6, rue Laurent Pichat Paris, FR","ICT Enablers","AirbusDS","http://airbusdefenceandspace.com/","2014-05-30"
"Data Publica","2018-02-05","POINT (2.3484134 48.8721419)","47 Rue d'Enghien Paris, FR","Vertical applications, Professional Services","datapublica","http://www.data-publica.com/","2014-05-30"
"Datasift","2018-02-05","POINT (-0.9781303 51.4542645)","Earley Gate Reading, UK","Analytics, Consumer data","DataSift","http://datasift.com/","2014-05-30"
"Doctoralia","2018-02-05","POINT (2.1734035 41.3850639)","C/ Josep Pla 2 - Building B2, floor 13 Barcelona, ES","Lead users","Doctoralia","http://www.doctoralia.com/","2014-05-30"
